,134765,197672,198124,201820,255848,31317,313217,313459,316139,316866,317002,318736,321588,35622016,3654597,3655005,36676288,36713755,37016924,37018196,37109909,37110522,37150978,37153627,37153816,37309626,37311061,37311069,373503,373995,377091,378143,381549,4007663,4009853,4010813,4013886,4020553,4021291,4022846,4024166,4024366,4024552,4024618,4029305,4033232,4041284,4043344,4046360,4046731,40479589,40479625,4052460,4052648,4052946,4056822,4059015,40599742,4068351,4070299,4070767,4077953,4079975,4083171,4084390,4085730,4090739,4102202,4103842,4114614,4116678,4119715,4119952,4131044,4133004,4137275,4143576,4146455,4150054,4150603,4156503,4159131,4159324,4165535,4166231,4167605,4169009,4172676,4178501,4179955,4180770,4181165,4185284,4185607,4189511,4192115,4194238,4196427,4196955,4200516,4201029,4201412,4201926,4206471,4208414,4213477,4215133,4217691,4217808,4217949,4224118,4225865,4229881,4231363,4232457,4234469,4234649,4234656,4238738,4241216,4242843,4245997,4249566,4251306,42536002,42538532,4268546,4273629,4275208,4275337,4276568,4282394,4283095,4285282,4285288,4287112,42872749,4295287,4299535,4301936,43020873,4302666,4304917,4306655,4306703,4309238,4310996,432250,4322978,432585,4326744,4327941,432867,4329041,4329728,4329847,433736,436940,439393,440377,440383,440417,440424,441589,442310,442985,443432,443784,444031,44784217,44784326,44791753,44800078,44803656,44804450,44805124,46270002,46271022,46272492,604179,606770,81902
134765,0.99999964,0.36647677,0.29882756,0.36990553,0.32123494,0.5470295,0.32655114,0.37405255,0.5532983,0.21780087,0.32990652,0.26197743,0.32008365,0.4100679,0.27840823,0.2079838,0.19713826,0.42105943,0.21199372,0.3713879,0.28655255,0.25515774,0.33752522,0.10484194,0.36512426,0.25609103,0.36272404,0.29082888,0.29595187,0.53846914,0.3110758,0.37253705,0.23929128,0.18252374,0.25638095,0.2925362,0.3041301,0.22468331,0.36238864,0.31392595,0.2409926,0.268058,0.36175537,0.3300922,0.2980321,0.33747616,0.25438708,0.3123266,0.29410762,0.2643085,0.25617856,0.26767975,0.24502975,0.49996334,0.24407543,0.3043388,0.40525976,0.22982536,0.19449566,0.21477368,0.29260224,0.32327878,0.23886597,0.31465077,0.31417924,0.24818397,0.5058869,0.20514582,0.26831868,0.20710671,0.29722756,0.34878603,0.33639103,0.429855,0.28385088,0.23271447,0.1925765,0.20532371,0.3223797,0.5387042,0.29991096,0.29604578,0.23728506,0.26147646,0.19420666,0.316071,0.15155832,0.29395068,0.36231065,0.2878692,0.33098653,0.096023045,0.19445601,0.28998476,0.28205305,0.25113523,0.29089427,0.31404495,0.23289698,0.1987735,0.20935251,0.23145808,0.24345198,0.3405638,0.286094,0.21771684,0.24279046,0.32794866,0.3168834,0.28412,0.32921702,0.30842945,0.67592835,0.24985406,0.34723288,0.3849987,0.36100575,0.32469407,0.21362269,0.1902916,0.43545327,0.3910851,0.42833,0.37204742,0.28197408,0.22896445,0.20876521,0.3634885,0.241687,0.10943108,0.15053432,0.22598806,0.27103433,0.316356,0.2582445,0.20027375,0.26890746,0.24067226,0.22452909,0.2172144,0.22433081,0.33858854,0.3169497,0.54072696,0.28200436,0.3695555,0.26810148,0.2883731,0.30858052,0.24538448,0.21555373,0.22570531,0.29718745,0.35411543,0.35825273,0.30970266,0.48153123,0.3761261,0.32744116,0.5458164,0.48407984,0.2511378,0.46206224,0.2725718,0.45683935,0.28551024,0.4227447,0.13838407,0.45450354,0.30762815,0.32594293,0.28389615,0.38212132,0.3026948,0.36256152,0.31515706,0.41462773,0.40011573,0.2555183,0.24017042,0.1746491,0.20311047
197672,0.36647677,0.9999999,0.2990049,0.25710478,0.24241465,0.32926473,0.3176493,0.34192446,0.33401915,0.24183069,0.23522648,0.28268886,0.21103045,0.25765693,0.20711862,0.17683005,0.1517196,0.35864416,0.1054402,0.20106919,0.26524112,0.25562587,0.20532192,0.082793064,0.23121092,0.24605973,0.26105723,0.15156806,0.2970813,0.37070328,0.31329,0.2825967,0.252349,0.2074354,0.25251672,0.2491604,0.18512271,0.21551833,0.23515207,0.193215,0.12075356,0.17214957,0.23830709,0.18595335,0.14307368,0.2543103,0.24647532,0.2113758,0.2875559,0.14091218,0.17648959,0.14539969,0.21005335,0.34039384,0.3143474,0.1599555,0.48749474,0.2063224,0.25224185,0.20799421,0.243886,0.1477369,0.24522752,0.24446948,0.15552123,0.10564464,0.2528303,0.17471631,0.15169534,0.1261942,0.26318818,0.24846713,0.19361106,0.2832368,0.23176143,0.17418443,0.23994382,0.22213832,0.19967975,0.29974782,0.2103613,0.14157028,0.16373032,0.23302722,0.20269072,0.3855868,0.17302006,0.31986412,0.32304046,0.24726655,0.21110862,0.42726213,0.12534308,0.22398242,0.24626347,0.17585969,0.11703451,0.20149523,0.20962681,0.18355739,0.048985966,0.19093248,0.19013113,0.27836448,0.19713448,0.2820655,0.17015964,0.2964142,0.2774393,0.22281589,0.69024754,0.25253895,0.3207751,0.24001822,0.1893759,0.20406836,0.28459063,0.2845652,0.11915727,0.3138074,0.25361204,0.2724344,0.30183327,0.2971704,0.27253586,0.21839897,0.21152659,0.14047071,0.22559161,0.15894492,0.15388216,0.17706269,0.1359494,0.23137699,0.26096013,0.1855166,0.27273044,0.13063744,0.26393652,0.19161499,0.20019317,0.171,0.27589518,0.30248725,0.16819963,0.35343766,0.28533286,0.26548123,0.20776196,0.16659877,0.21930021,0.14662217,0.13339289,0.23104969,0.38368374,0.27076772,0.23481517,0.21307161,0.25706095,0.33447713,0.29061925,0.22419424,0.33220497,0.15164886,0.29572037,0.28835398,0.25105137,0.17249498,0.28016433,0.23385295,0.13759501,0.16605502,0.24359873,0.26081106,0.25118256,0.17497997,0.27517402,0.28832144,0.10015756,0.18500417,0.2569645,0.5332483
198124,0.29882756,0.2990049,1.0000002,0.44678277,0.36228842,0.22174522,0.15901473,0.16618824,0.4003495,0.35923067,0.22509344,0.22147508,0.5198207,0.30780196,0.1948194,0.11091548,0.18828806,0.24797738,0.107073754,0.359182,0.14936224,0.13853331,0.2843519,0.18837519,0.30474722,0.1812038,0.18838967,0.2675034,0.17914031,0.23416097,0.24619584,0.31036925,0.16905564,0.21449783,0.15892209,0.25183868,0.2279512,0.13575383,0.20362392,0.3018379,0.18813607,0.28410372,0.42151076,0.23838033,0.2985124,0.12620603,0.2839406,0.112916306,0.15454882,0.20143391,0.18650204,0.3056738,0.22290513,0.4088252,0.20615336,0.1708058,0.25005192,0.27420047,0.19426717,0.08131478,0.2435463,0.30996612,0.2705909,0.19705233,0.20884773,0.26099744,0.47838855,0.0020729266,0.34396014,0.20129667,0.303858,0.28159204,0.17667735,0.24453342,0.11103073,0.27483025,0.12359492,0.21134292,0.23146367,0.27717695,0.19830225,0.2676162,0.26282382,0.06823535,0.188677,0.19104974,0.1766368,0.26870275,0.23069485,0.24483395,0.34089187,0.30674464,0.02139254,0.17718212,0.19622329,0.17474328,0.20025085,0.21244206,0.2085418,0.3393715,0.06906554,0.2387948,0.20136291,0.27333593,0.20767774,0.43134832,0.2872017,0.27603608,0.25104678,0.27547526,0.43672952,0.17218444,0.24443133,0.18645826,0.20938596,0.35160482,0.20254415,0.20452954,0.25022218,0.123670466,0.20657538,0.25170454,0.29441476,0.23077393,0.21618353,0.054611187,0.23560077,0.27718508,0.19002804,0.14674143,0.1590957,0.13288952,0.13199566,0.26275173,0.23191184,0.11407862,0.22095041,0.20558962,0.1893532,0.18824084,0.15146501,0.18667343,0.22567162,0.31476173,0.3252989,0.1497861,0.29290634,0.40558884,0.3070122,0.34230757,0.24138623,0.2278535,0.29402545,0.24373429,0.20384286,0.2630191,0.28232086,0.2966787,0.27168834,0.26924783,0.30052063,0.14981438,0.23466101,0.24981272,0.31410423,0.23323011,0.2782458,0.419928,0.3681667,0.24099188,0.15383673,0.16181621,0.29661244,0.22297126,0.170376,0.15728927,0.20362727,0.76432496,0.18614824,0.16185589,0.55606174,0.48847163
201820,0.36990553,0.25710478,0.44678277,1.0000001,0.2593038,0.35257363,0.30761608,0.27779588,0.34538066,0.36341992,0.19159578,0.33532825,0.41675645,0.6031913,0.22089316,0.16465081,0.39695528,0.36094573,0.28300267,0.71275216,0.15560126,0.1825227,0.35075933,0.16620368,0.4352941,0.26817352,0.32044372,0.2683676,0.2946662,0.39109117,0.35064358,0.32802668,0.30078262,0.27197546,0.29478627,0.2805155,0.32254273,0.27687582,0.28618664,0.28536642,0.20250115,0.30197537,0.30383763,0.24585369,0.35803318,0.27903637,0.22707966,0.20076951,0.21711463,0.35236776,0.29178146,0.42209923,0.19984362,0.389627,0.2449249,0.2221166,0.24537644,0.29835,0.2515577,0.2773224,0.25459558,0.32089704,0.29205847,0.22392513,0.3103776,0.3298846,0.43676984,0.113416925,0.41935238,0.21885991,0.33156624,0.33907688,0.3107328,0.27405313,0.28653055,0.26222086,0.170044,0.17269531,0.26076832,0.27061564,0.24859352,0.40511435,0.45661524,0.14939198,0.27917996,0.25162065,0.19348545,0.3030305,0.31562918,0.269624,0.3005604,0.18971477,0.11187801,0.23936194,0.19970198,0.25429618,0.25988084,0.30774263,0.2594549,0.20605087,0.14937769,0.2490849,0.31870005,0.29731646,0.25163642,0.3258829,0.2718867,0.31980595,0.3357647,0.4173687,0.23132376,0.19583707,0.34642142,0.27640837,0.2733212,0.53256893,0.23604915,0.2586537,0.20286226,0.17811576,0.3017394,0.4915498,0.39192444,0.2884678,0.35442334,0.1638314,0.29201123,0.37404263,0.20755628,0.38683155,0.20184542,0.17739554,0.24329513,0.3195308,0.2384392,0.2427615,0.23983213,0.27859938,0.31705964,0.40257177,0.17058688,0.3125472,0.09686021,0.3824233,0.4080356,0.2742312,0.29232797,0.46343482,0.383431,0.32853076,0.30817607,0.20601839,0.38488024,0.26189786,0.26673687,0.34088397,0.5132081,0.53953815,0.30291724,0.35867074,0.42297444,0.18968627,0.3124761,0.23278281,0.31551635,0.38201463,0.24873908,0.32103077,0.30782667,0.32744595,0.25926706,0.253791,0.32720855,0.26004943,0.29770935,0.22928765,0.18265364,0.45422825,0.358792,0.23624896,0.18067816,0.27372295
255848,0.32123494,0.24241465,0.36228842,0.2593038,0.99999976,0.32775804,0.22448114,0.3131701,0.29300368,0.22291517,0.17760794,0.2411946,0.31639364,0.26329476,0.14219487,0.3083604,0.12391384,0.23940714,0.11164107,0.21335264,0.15393059,0.09781436,0.3189523,0.24367133,0.2918547,0.18364169,0.3619672,0.21665189,0.20187287,0.38611108,0.21976192,0.29962924,0.17927632,0.2556768,0.35675073,0.42702568,0.25805697,0.265288,0.25468573,0.25680235,0.26071948,0.23541623,0.21359026,0.31615597,0.2112025,0.41128075,0.21772465,0.15944263,0.28033966,0.20038313,0.14866619,0.24800746,0.21429844,0.24994431,0.15426403,0.24110295,0.28161526,0.1747505,0.20400138,0.24654004,0.18625909,0.3424851,0.120547496,0.30954635,0.16426684,0.4296702,0.3202236,0.14171249,0.25487623,0.1616355,0.26110512,0.44402802,0.24133247,0.29337195,0.19357654,0.30366966,0.210618,0.2423518,0.25959623,0.23514965,0.26880658,0.25711942,0.248744,0.35972878,0.21315122,0.26003447,0.12832455,0.26435006,0.22616258,0.23788916,0.16772656,0.25982794,0.16485344,0.36266816,0.24914724,0.23681164,0.18073313,0.31974596,0.2746069,0.14084943,0.24186373,0.34255135,0.34213197,0.2776564,0.38880736,0.22815475,0.23420106,0.22476579,0.2581999,0.2406416,0.18906032,0.16006458,0.2498264,0.2782396,0.34676448,0.2865374,0.25029436,0.33900607,0.3190756,0.24217804,0.31120107,0.18368739,0.35567716,0.27940333,0.19092652,0.20991838,0.14020136,0.38771573,0.17814094,0.14725593,0.16139829,0.19264176,0.14745179,0.19343972,0.18079613,0.24211669,0.2602786,0.1804535,0.24269328,0.1696302,0.23322399,0.23852067,0.15934798,0.29914552,0.30018768,0.3352164,0.25632077,0.48707283,0.2469598,0.21160829,0.2253859,0.3156497,0.2854758,0.3227749,0.24783732,0.26767835,0.270761,0.27826214,0.2399883,0.3244232,0.2334696,0.4658079,0.28031206,0.30160674,0.29104763,0.23884837,0.23971108,0.20967889,0.23467235,0.22970328,0.23049253,0.21696839,0.27782524,0.20780937,0.32183123,0.18453163,0.23127884,0.28917235,0.17697357,0.16995278,0.22418411,0.49859893
31317,0.5470295,0.32926473,0.22174522,0.35257363,0.32775804,1.0,0.27881813,0.32419026,0.38265792,0.21268335,0.15984455,0.2893071,0.2753526,0.28279093,0.3070538,0.23265634,0.19230692,0.42138487,0.21235384,0.33512953,0.21831639,0.22094797,0.26463747,0.1977491,0.30673733,0.28055295,0.3474529,0.19865242,0.2983992,0.5022344,0.26014584,0.2771402,0.2332671,0.21603774,0.21220265,0.24716523,0.2519504,0.23367666,0.29841867,0.26679048,0.18775289,0.19212472,0.3325488,0.28087726,0.2489946,0.47224358,0.28027302,0.33127812,0.30172712,0.272911,0.21554731,0.31100965,0.3148679,0.48958123,0.28741097,0.2350259,0.317408,0.30221334,0.2101117,0.21258885,0.26376548,0.31983683,0.21876106,0.21512447,0.33564067,0.24184632,0.41822463,0.13027188,0.2893298,0.269058,0.2545644,0.30112243,0.21562916,0.3597751,0.24097273,0.20450003,0.21733075,0.18112601,0.32394123,0.42429805,0.30630538,0.2618523,0.23541056,0.20851506,0.24348989,0.22976209,0.1732562,0.27869105,0.3905649,0.28644386,0.30935034,0.11421608,0.19199596,0.28420728,0.21865946,0.22424097,0.20424472,0.23091431,0.29543602,0.17726848,0.15807174,0.37893718,0.22867061,0.32267162,0.24605033,0.21113688,0.24501966,0.40348688,0.29106665,0.28694823,0.37253737,0.23263243,0.36877164,0.28441164,0.32358834,0.459706,0.30415973,0.27820396,0.20560826,0.15948185,0.28532216,0.30296746,0.2837057,0.34234637,0.25354367,0.1707558,0.2305566,0.31339717,0.15692154,0.113840945,0.09662376,0.18222564,0.21723874,0.33247676,0.16643526,0.21261428,0.26503342,0.1794681,0.18818566,0.17564389,0.23048928,0.3171245,0.18687928,0.42226708,0.31729996,0.2351884,0.25634804,0.30401367,0.30623323,0.20710689,0.2009252,0.27242297,0.24298194,0.31634456,0.40540093,0.2602374,0.34310842,0.203916,0.23634624,0.48251823,0.39308104,0.2337202,0.5424715,0.24086991,0.31243044,0.21958487,0.4544406,0.23803942,0.26223892,0.25641134,0.26776427,0.28284067,0.27710834,0.24971484,0.22577587,0.2752385,0.35987616,0.24439268,0.26922584,0.24503666,0.12684952,0.18157241
313217,0.32655114,0.3176493,0.15901473,0.30761608,0.22448114,0.27881813,1.0000001,0.41772494,0.39741576,0.2370887,0.18905894,0.39467338,0.2928031,0.23610829,0.20096272,0.2348514,0.28852785,0.31888956,0.19142726,0.28669322,0.3010272,0.36395568,0.22612412,0.1388093,0.23068358,0.19424894,0.3057506,0.25175083,0.41935185,0.37581417,0.4284372,0.23881155,0.440564,0.30203378,0.3195089,0.32349336,0.31055754,0.27512977,0.27292576,0.24195948,0.18657827,0.20772222,0.2702793,0.15338403,0.24817576,0.34992847,0.3299683,0.31739438,0.3400458,0.19951697,0.37126863,0.30222893,0.21176821,0.23911221,0.2624233,0.31097397,0.37197104,0.1854386,0.29488543,0.46802706,0.23443857,0.19298813,0.10995099,0.2469627,0.21132863,0.18688771,0.12188731,0.28908673,0.2570496,0.09763599,0.22994033,0.27075607,0.35244483,0.23422045,0.30459046,0.20272227,0.34632123,0.2068541,0.24219753,0.26820487,0.21681663,0.20292848,0.23314711,0.2442139,0.23487218,0.39591247,0.317578,0.33433878,0.20354909,0.2982771,0.1555174,0.19718897,0.22046438,0.39424407,0.3682884,0.27474016,0.22754268,0.31362966,0.27433312,0.13036662,0.109340504,0.18002349,0.31145218,0.31043008,0.2489702,0.41140732,0.15310265,0.24891362,0.36473405,0.28390583,0.2596731,0.1916591,0.3056086,0.3291736,0.291025,0.23497574,0.2594933,0.30104506,0.12533659,0.24046731,0.21460652,0.35010114,0.2805454,0.23427042,0.2240738,0.38080308,0.14092578,0.17211626,0.22670421,0.17865928,0.18932633,0.20255908,0.28675908,0.21576387,0.30836397,0.23457605,0.23838797,0.29548466,0.26468086,0.20606701,0.43015712,0.37009135,0.1669283,0.3667528,0.3277412,0.32953152,0.35926545,0.23587382,0.3783027,0.22582443,0.24961862,0.12285641,0.22481245,0.34453064,0.21147317,0.3158123,0.32741603,0.2814241,0.27343318,0.32020324,0.24341448,0.36305848,0.42572993,0.36149794,0.5151177,0.39416853,0.11201069,0.09083409,0.34360704,0.5606861,0.1790615,0.431366,0.35987678,0.1944001,0.36600527,0.1780031,0.26737154,0.22700053,0.21286198,0.2798028,0.21538207,0.21893446
313459,0.37405255,0.34192446,0.16618824,0.27779588,0.3131701,0.32419026,0.41772494,0.9999998,0.34735456,0.2743667,0.31883225,0.276824,0.26383537,0.3635272,0.3919143,0.28142446,0.13025764,0.25168583,0.28117514,0.28467575,0.42592683,0.33189267,0.31363592,0.12344317,0.2049051,0.34275228,0.27156776,0.22367433,0.3707727,0.38934827,0.2865428,0.29153624,0.29457748,0.28685135,0.33477604,0.30372384,0.3265105,0.44747493,0.28455698,0.21327935,0.25950947,0.19443522,0.24256381,0.15480123,0.27102232,0.3438786,0.14703852,0.24809097,0.34040815,0.23420057,0.27703512,0.33017614,0.18409643,0.22728446,0.21717761,0.20641632,0.3301814,0.16459164,0.27360812,0.3322084,0.3426909,0.18654545,0.19764525,0.23878993,0.19185461,0.19812304,0.1823942,0.34892458,0.3880927,0.19728775,0.20152932,0.21389402,0.3496236,0.43602186,0.30367512,0.26098827,0.3237378,0.29693416,0.2586011,0.3972947,0.23958683,0.25900948,0.19585131,0.35063934,0.1661676,0.26992813,0.24212235,0.3549335,0.19854441,0.241451,0.14020869,0.10675261,0.21378803,0.32043758,0.28784668,0.23401166,0.33141288,0.31983685,0.21881764,0.1675767,0.2408605,0.28319564,0.25975704,0.29708973,0.2208951,0.2568964,0.19578415,0.39199394,0.24735525,0.27905762,0.20536265,0.20983924,0.2777639,0.291994,0.39379376,0.25945592,0.20817745,0.3094791,0.10306087,0.25455877,0.29120553,0.26819384,0.31598246,0.28862876,0.24910773,0.19753122,0.19323567,0.2382918,0.2482652,0.13256083,0.1792242,0.30246088,0.36638775,0.23189108,0.30331987,0.22309919,0.31259978,0.2094427,0.22734867,0.19416557,0.2664947,0.1964919,0.2744181,0.32860526,0.3687036,0.33173653,0.34194797,0.21848795,0.22577839,0.14898898,0.28394115,0.15272424,0.28444666,0.19862178,0.3068759,0.29097706,0.28729177,0.3857815,0.34405252,0.30542022,0.34303802,0.32576644,0.34179178,0.23831609,0.34457612,0.29228124,0.21476685,0.18871398,0.29386634,0.3576554,0.27002832,0.27043867,0.22270027,0.27658954,0.38003838,0.21433342,0.27637708,0.23369808,0.2736541,0.25680003,0.11378584,0.19296798
316139,0.5532983,0.33401915,0.4003495,0.34538066,0.29300368,0.38265792,0.39741576,0.34735456,1.0000001,0.40693355,0.40296656,0.21460804,0.65142035,0.38690123,0.30841914,0.249871,0.22672702,0.46328115,0.1616395,0.35665447,0.3184891,0.31449857,0.2591809,0.16045117,0.3325868,0.46935573,0.28354338,0.49846488,0.33069512,0.3891207,0.32797685,0.30637807,0.19956431,0.22175881,0.28831387,0.26653433,0.28187004,0.2649002,0.29403287,0.2699955,0.23083745,0.2936989,0.6785966,0.29416487,0.369897,0.27355507,0.36779082,0.20985825,0.32892948,0.22737679,0.46537882,0.34831485,0.23857266,0.4687912,0.22601856,0.2926539,0.40352368,0.204132,0.23079267,0.33091858,0.46423188,0.27003518,0.1786208,0.19700983,0.27980465,0.1856446,0.26628825,0.19467787,0.38138008,0.23910542,0.33109033,0.29984218,0.5103693,0.53815365,0.3052874,0.26476088,0.3138995,0.3492438,0.32732123,0.42314816,0.2648299,0.29245853,0.27051112,0.23665337,0.19803637,0.37988287,0.39465016,0.48569423,0.28312242,0.37236315,0.2951937,0.112177745,0.25033408,0.37509403,0.2719266,0.347362,0.32313448,0.36466596,0.29233608,0.14218725,0.2072133,0.28765127,0.28329024,0.48402676,0.24715626,0.36620808,0.2039014,0.39546835,0.39626294,0.27192816,0.3083047,0.23711139,0.39263466,0.312236,0.27229586,0.3161087,0.3477395,0.33729467,0.2291953,0.19412474,0.3480501,0.37443247,0.41993177,0.4003321,0.28475186,0.3726309,0.26636392,0.2696241,0.28533936,0.10798522,0.21727496,0.25789928,0.22723457,0.26346806,0.3377188,0.24230656,0.3290332,0.3267604,0.23093839,0.23431939,0.41197953,0.26043186,0.23435423,0.47051084,0.38751134,0.37194175,0.47649318,0.2878143,0.3383578,0.25429502,0.32166353,0.18920064,0.36159515,0.23905839,0.2878226,0.53211117,0.3828567,0.36301273,0.38714308,0.41328785,0.37039596,0.30981755,0.34244254,0.49875438,0.85249436,0.32732156,0.39673477,0.2688582,0.8586887,0.4164648,0.25303987,0.27356955,0.5130134,0.32367173,0.29590166,0.3129276,0.2927108,0.47439256,0.22803825,0.3972414,0.35935897,0.23991558
